tf,edge,direction,entry_time,atr,liq,minute,agree,boost,entry,exit,pnl
M1,IMBALANCE,1,2026-07-29 17:05:00+00:00,3.054285714285665,False,2026-07-29 17:05:00+00:00,1,1.0,4037.305,4036.285,-1.0199999999999818
M1,IMBALANCE,1,2026-07-29 18:01:00+00:00,4.5139285714285835,False,2026-07-29 18:01:00+00:00,1,1.0,4077.465,4076.035,-1.430000000000291
M5,ABSORPTION,1,2026-07-29 18:55:00+00:00,14.301428571428621,False,2026-07-29 18:55:00+00:00,1,1.0,4105.255,4105.615,0.3599999999996726
M1,IMBALANCE,-1,2026-07-30 05:19:00+00:00,1.9850000000000623,False,2026-07-30 05:19:00+00:00,1,1.0,4038.995,4039.615,-0.6199999999998909
M1,IMBALANCE,-1,2026-07-30 05:33:00+00:00,2.364642857142891,False,2026-07-30 05:33:00+00:00,1,1.0,4046.975,4047.695,-0.7200000000002547
M1,IMBALANCE,-1,2026-07-30 05:36:00+00:00,2.570357142857152,False,2026-07-30 05:36:00+00:00,1,1.0,4043.175,4043.975,-0.7999999999997272
M1,IMBALANCE,-1,2026-07-30 05:37:00+00:00,2.6864285714285807,False,2026-07-30 05:37:00+00:00,1,1.0,4040.325,4041.155,-0.830000000000382
M1,IMBALANCE,-1,2026-07-30 05:38:00+00:00,3.026428571428596,False,2026-07-30 05:38:00+00:00,1,1.0,4033.555,4034.565,-1.0100000000002183
M1,IMBALANCE,1,2026-07-30 13:37:00+00:00,3.8139285714286024,False,2026-07-30 13:37:00+00:00,1,1.0,4084.495,4083.225,-1.2699999999999818
M1,IMBALANCE,1,2026-07-30 13:38:00+00:00,4.3160714285714095,False,2026-07-30 13:38:00+00:00,1,1.0,4094.355,4093.035,-1.3200000000001637
M1,IMBALANCE,1,2026-07-30 20:02:00+00:00,1.6450000000001768,False,2026-07-30 20:02:00+00:00,1,1.0,4115.505,4114.715,-0.7899999999999636
M1,IMBALANCE,-1,2026-07-31 00:06:00+00:00,1.7046428571427765,False,2026-07-31 00:06:00+00:00,1,1.0,4103.115,4104.085,-0.9700000000002547
M1,IMBALANCE,-1,2026-07-31 00:29:00+00:00,1.662500000000039,False,2026-07-31 00:29:00+00:00,1,1.0,4096.225,4097.035,-0.8099999999994907
M1,IMBALANCE,-1,2026-07-31 00:32:00+00:00,1.7360714285715468,False,2026-07-31 00:32:00+00:00,1,1.0,4094.945,4095.595,-0.6499999999996362
M1,IMBALANCE,-1,2026-07-31 01:15:00+00:00,2.9799999999999858,False,2026-07-31 01:15:00+00:00,1,1.0,4088.695,4089.605,-0.9099999999998545
M1,IMBALANCE,-1,2026-07-31 05:41:00+00:00,1.6082142857143416,False,2026-07-31 05:41:00+00:00,1,1.0,4077.565,4078.565,-1.0
M5,ABSORPTION,-1,2026-07-31 09:00:00+00:00,4.485285714285673,False,2026-07-31 09:00:00+00:00,1,1.0,4060.835,4062.185,-1.349999999999909
M1,IMBALANCE,-1,2026-07-31 09:05:00+00:00,2.207142857142896,False,2026-07-31 09:05:00+00:00,2,2.0,4060.435,4061.145,-1.4200000000000728
M5,ABSORPTION,-1,2026-07-31 09:05:00+00:00,4.5256428571427865,False,2026-07-31 09:05:00+00:00,2,2.0,4060.435,4060.495,-0.11999999999989086
M1,IMBALANCE,-1,2026-07-31 12:32:00+00:00,2.279285714285639,False,2026-07-31 12:32:00+00:00,1,1.0,4048.295,4048.005,0.2899999999999636
M5,ABSORPTION,-1,2026-07-31 12:35:00+00:00,4.115714285714213,False,2026-07-31 12:35:00+00:00,1,1.0,4048.165,4049.475,-1.3099999999999454
M1,IMBALANCE,-1,2026-07-31 13:06:00+00:00,2.5874999999999284,False,2026-07-31 13:06:00+00:00,1,1.0,4036.575,4037.395,-0.8200000000001637
M1,IMBALANCE,-1,2026-07-31 13:31:00+00:00,2.7635714285714976,False,2026-07-31 13:31:00+00:00,1,1.0,4039.635,4040.755,-1.1199999999998909
M1,IMBALANCE,-1,2026-07-31 13:40:00+00:00,3.4725000000001143,False,2026-07-31 13:40:00+00:00,1,1.0,4027.385,4028.505,-1.1199999999998909
M5,ABSORPTION,-1,2026-07-31 13:50:00+00:00,5.976785714285695,False,2026-07-31 13:50:00+00:00,1,1.0,4023.175,4025.065,-1.8899999999998727
M5,ABSORPTION,-1,2026-07-31 14:25:00+00:00,7.186071428571365,False,2026-07-31 14:25:00+00:00,1,1.0,4035.125,4037.325,-2.199999999999818
M1,IMBALANCE,-1,2026-08-03 05:35:00+00:00,1.698928571428626,False,2026-08-03 05:35:00+00:00,1,1.0,4056.155,4057.095,-0.9399999999995998
M1,IMBALANCE,-1,2026-08-03 07:18:00+00:00,1.986428571428535,False,2026-08-03 07:18:00+00:00,1,1.0,4054.695,4055.385,-0.6900000000000546
M1,IMBALANCE,-1,2026-08-03 09:22:00+00:00,1.3735714285712999,False,2026-08-03 09:22:00+00:00,1,1.0,4054.785,4055.425,-0.6400000000003274
M1,IMBALANCE,-1,2026-08-03 09:31:00+00:00,1.8571428571428246,False,2026-08-03 09:31:00+00:00,1,1.0,4049.715,4050.275,-0.5599999999999454
M1,IMBALANCE,-1,2026-08-03 12:41:00+00:00,2.1553571428571234,False,2026-08-03 12:41:00+00:00,1,1.0,4043.715,4044.395,-0.6799999999998363
M1,IMBALANCE,-1,2026-08-03 13:02:00+00:00,1.9714285714285975,False,2026-08-03 13:02:00+00:00,1,1.0,4045.505,4046.135,-0.6300000000001091
M1,IMBALANCE,-1,2026-08-03 13:03:00+00:00,2.272142857142821,False,2026-08-03 13:03:00+00:00,1,1.0,4041.645,4042.545,-0.900000000000091
M1,IMBALANCE,-1,2026-08-03 13:07:00+00:00,2.7053571428571104,False,2026-08-03 13:07:00+00:00,1,1.0,4043.165,4043.235,-0.07000000000016371
M1,IMBALANCE,-1,2026-08-03 13:33:00+00:00,2.5921428571428544,False,2026-08-03 13:33:00+00:00,1,1.0,4030.025,4030.915,-0.8899999999998727
M1,IMBALANCE,-1,2026-08-03 13:36:00+00:00,2.576428571428518,False,2026-08-03 13:36:00+00:00,1,1.0,4027.575,4028.405,-0.830000000000382
M5,ABSORPTION,-1,2026-08-03 13:50:00+00:00,6.222321428571441,False,2026-08-03 13:50:00+00:00,1,1.0,4029.645,4031.515,-1.8699999999998909
M5,ABSORPTION,-1,2026-08-03 13:55:00+00:00,6.185535714285736,False,2026-08-03 13:55:00+00:00,1,1.0,4029.945,4031.915,-1.9699999999998
