datetime,open,high,low,close,volume
2026-05-13 07:20:00,4705.895,4708.265,4704.135,4705.145,0.13482
2026-05-13 07:25:00,4705.145,4708.675,4704.975,4707.485,0.12144
2026-05-13 07:30:00,4707.445,4707.785,4704.625,4706.085,0.11538
2026-05-13 07:35:00,4705.938,4707.635,4702.905,4703.325,0.11058
2026-05-13 07:40:00,4703.345,4705.115,4703.085,4703.465,0.09378
2026-05-13 07:45:00,4703.445,4704.565,4701.065,4703.645,0.11778
2026-05-13 07:50:00,4703.705,4704.265,4701.198,4702.415,0.16533
2026-05-13 07:55:00,4702.495,4703.975,4701.725,4702.565,0.13853
2026-05-13 08:00:00,4702.495,4704.015,4700.615,4701.025,0.16093
2026-05-13 08:05:00,4700.995,4701.685,4698.395,4700.305,0.17223
2026-05-13 08:10:00,4700.095,4701.765,4698.935,4699.965,0.18191
2026-05-13 08:15:00,4699.985,4700.905,4698.035,4698.905,0.23343
2026-05-13 08:20:00,4698.895,4700.625,4698.595,4698.915,0.17621
2026-05-13 08:25:00,4698.885,4699.455,4694.595,4696.995,0.15443
2026-05-13 08:30:00,4697.035,4698.015,4694.225,4697.925,0.11613
2026-05-13 08:35:00,4697.925,4699.725,4697.075,4698.195,0.10266
2026-05-13 08:40:00,4698.295,4698.885,4695.005,4695.815,0.1039
2026-05-13 08:45:00,4695.935,4698.605,4694.585,4697.845,0.14328
2026-05-13 08:50:00,4697.745,4700.685,4697.165,4700.645,0.13605
2026-05-13 08:55:00,4700.675,4702.775,4699.255,4700.535,0.13011
2026-05-13 09:00:00,4700.555,4701.665,4698.045,4700.305,0.14614
2026-05-13 09:05:00,4700.335,4700.365,4697.785,4698.255,0.14892
2026-05-13 09:10:00,4698.285,4699.145,4693.355,4694.325,0.14196
2026-05-13 09:15:00,4694.305,4695.105,4690.155,4690.625,0.13599
2026-05-13 09:20:00,4690.595,4692.095,4685.755,4686.605,0.17796
2026-05-13 09:25:00,4686.615,4692.045,4686.285,4688.745,0.18242
2026-05-13 09:30:00,4688.725,4691.615,4685.845,4688.045,0.29769
2026-05-13 09:35:00,4688.095,4692.665,4688.005,4690.625,0.22589
2026-05-13 09:40:00,4690.585,4694.355,4690.005,4693.975,0.10083
2026-05-13 09:45:00,4693.925,4696.755,4692.905,4696.655,0.09174
2026-05-13 09:50:00,4696.705,4698.065,4696.155,4697.875,0.12048
2026-05-13 09:55:00,4697.895,4700.925,4697.735,4700.745,0.12192
2026-05-13 10:00:00,4700.745,4701.325,4698.505,4698.755,0.1395
2026-05-13 10:05:00,4698.755,4710.295,4698.645,4708.525,0.17835
2026-05-13 10:10:00,4708.495,4709.005,4701.465,4702.135,0.26958
2026-05-13 10:15:00,4702.235,4703.035,4699.995,4700.485,0.1362
2026-05-13 10:20:00,4700.615,4705.805,4700.125,4703.165,0.13038
2026-05-13 10:25:00,4703.145,4703.295,4698.635,4699.455,0.12372
2026-05-13 10:30:00,4699.425,4699.715,4695.185,4696.095,0.13983
2026-05-13 10:35:00,4696.135,4697.295,4695.045,4695.845,0.10344
2026-05-13 10:40:00,4695.825,4697.165,4693.815,4695.525,0.14082
2026-05-13 10:45:00,4695.505,4696.285,4693.895,4695.125,0.13404
2026-05-13 10:50:00,4695.185,4696.505,4693.965,4694.855,0.1098
2026-05-13 10:55:00,4694.865,4696.485,4693.555,4693.975,0.10962
2026-05-13 11:00:00,4693.935,4695.405,4691.415,4693.005,0.16962
2026-05-13 11:05:00,4692.985,4694.925,4691.355,4694.105,0.14946
2026-05-13 11:10:00,4694.065,4699.055,4694.025,4698.935,0.14934
2026-05-13 11:15:00,4698.925,4700.475,4695.638,4697.845,0.17922
2026-05-13 11:20:00,4697.925,4700.465,4697.175,4698.395,0.14148
2026-05-13 11:25:00,4698.345,4699.505,4697.035,4698.335,0.13548
2026-05-13 11:30:00,4698.315,4702.975,4697.955,4702.085,0.18185
2026-05-13 11:35:00,4702.325,4705.195,4702.155,4704.685,0.14856
2026-05-13 11:40:00,4704.705,4704.765,4700.825,4703.145,0.12846
2026-05-13 11:45:00,4703.245,4705.325,4702.165,4702.165,0.14214
2026-05-13 11:50:00,4702.165,4702.165,4699.745,4700.925,0.13464
2026-05-13 11:55:00,4700.915,4700.915,4697.265,4697.265,0.12327
2026-05-13 12:00:00,4696.995,4699.945,4694.805,4699.415,0.1929
2026-05-13 12:05:00,4699.405,4701.285,4697.665,4698.955,0.16872
2026-05-13 12:10:00,4698.955,4699.045,4693.575,4693.875,0.16908
2026-05-13 12:15:00,4693.845,4694.185,4689.095,4691.595,0.1911
2026-05-13 12:20:00,4691.685,4693.255,4684.845,4687.595,0.31643
2026-05-13 12:25:00,4687.625,4688.805,4683.065,4684.058,0.24216
2026-05-13 12:30:00,4683.555,4686.935,4675.295,4682.295,0.36165
2026-05-13 12:35:00,4682.295,4685.935,4677.125,4678.905,0.37341
2026-05-13 12:40:00,4678.855,4683.755,4677.605,4682.775,0.31767
2026-05-13 12:45:00,4682.655,4683.955,4677.515,4680.345,0.28491
2026-05-13 12:50:00,4680.115,4685.205,4679.705,4681.565,0.43265
2026-05-13 12:55:00,4681.375,4685.305,4678.525,4683.635,0.30222
2026-05-13 13:00:00,4683.385,4690.305,4683.385,4687.735,0.31565
2026-05-13 13:05:00,4687.755,4689.405,4685.315,4686.395,0.2685
2026-05-13 13:10:00,4686.375,4691.105,4685.255,4689.735,0.22031
2026-05-13 13:15:00,4689.735,4692.025,4686.335,4691.905,0.20838
2026-05-13 13:20:00,4691.845,4694.555,4690.095,4693.965,0.21211
2026-05-13 13:25:00,4693.965,4694.355,4688.055,4688.575,0.2638
2026-05-13 13:30:00,4688.395,4690.855,4682.235,4683.825,0.41007
2026-05-13 13:35:00,4684.015,4684.045,4672.955,4674.095,0.41324
2026-05-13 13:40:00,4674.105,4683.545,4673.355,4678.665,0.41123
2026-05-13 13:45:00,4678.635,4679.125,4669.415,4672.675,0.38685
2026-05-13 13:50:00,4672.785,4682.665,4670.055,4682.665,0.36074
